"Kestrel, Nankeen",,,,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,1,5,,,,,1,8,,,,,1,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,DayProximityNormalised,ProximityLikelihood,SolarDayProximityLikelihood,SolarDayProximityNormalisedLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
2/08/2017,94,274,0,-0.99999074,0.004303538,0.2,0,15.95,0,"Kestrel, Nankeen",0,0,3.944262422,2.362058504,0.291815108,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/08/2017,95,275,0,-0.999768502,0.021516097,0.2,0,16.75,0,"Kestrel, Nankeen",0.5,0.067024129,3.928152036,2.347344561,0.289458985,1,0,1,0,1,0,0,0,0,2,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/08/2017,96,276,0,-0.999250011,0.038722281,0.2,0,18.25,0,"Kestrel, Nankeen",2,0.268096515,3.922854986,2.338458499,0.287395632,2,0,2,0,1,2,0,2,0,3,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
5/08/2017,97,277,0,-0.998435421,0.05591699,0,0,16.05,1,"Kestrel, Nankeen",1.4,0.18766756,3.928909101,2.336139503,0.28565021,2,1,3,3,1,0,1,1,1,10,2,0,0,0,0,2,5,2,0,2,0,2,8,0,0,0,0,0,10,0,0,0,0,0
6/08/2017,98,278,0,-0.997324973,0.07309513,0,0,17.15,1,"Kestrel, Nankeen",2,0.268096515,3.946644433,2.341157872,0.284284192,1,1,2,1,1,1,1,2,1,18,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
7/08/2017,99,279,1,-0.995918996,0.09025161,1.6,1.6,19.85,0,"Kestrel, Nankeen",0,0,3.976127822,2.354248312,0.283412343,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,1
8/08/2017,100,280,0,-0.994217907,0.107381347,1.6,0,16.45,0,"Kestrel, Nankeen",0,0,4.017110842,2.37602459,0.283222267,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
9/08/2017,101,281,0,-0.992222209,0.124479264,1.6,0,16.6,0,"Kestrel, Nankeen",0,0,4.068985137,2.40688043,0.283992516,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
10/08/2017,102,282,0,-0.989932495,0.141540295,1.6,0,15.95,0,"Kestrel, Nankeen",0,0,4.130749391,2.446885062,0.286102361,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/08/2017,103,283,0,-0.987349442,0.158559385,1.6,0,17.45,0,"Kestrel, Nankeen",0,0,4.200991957,2.495684995,0.290023711,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/08/2017,104,284,0,-0.984473817,0.17553149,0.4,0.4,19.7,0,"Kestrel, Nankeen",0.5,0.067024129,4.277892722,2.552425611,0.29628514,1,0,1,0,1,0,0,0,0,10,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/08/2017,105,285,0,-0.98130647,0.192451582,0.4,0,19.35,2,"Kestrel, Nankeen",1.5,0.201072386,4.359246844,2.615706471,0.30540088,1,2,3,2,1,0,0,0,0,8,2,1,2,3,2,4,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
14/08/2017,106,286,0,-0.977848342,0.209314646,0.4,0,19.7,0,"Kestrel, Nankeen",3.5,0.469168901,4.442511755,2.683582292,0.317765236,4,0,4,0,1,3,0,3,0,6,2,1,0,1,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
15/08/2017,107,287,0,-0.974100455,0.226115686,0.6,0.2,19.35,0,"Kestrel, Nankeen",1,0.134048257,4.524877288,2.753617344,0.333524278,1,0,1,0,1,1,0,1,0,5,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
16/08/2017,108,288,0,-0.970063922,0.242849722,0.6,0,19.5,0,"Kestrel, Nankeen",1.2,0.160857909,4.603357076,2.82299492,0.352449391,2,0,2,1,1,1,0,1,0,7,2,0,0,0,0,4,5,1,0,1,0,2,8,0,0,0,0,0,10,0,0,0,0,3
17/08/2017,109,289,0,-0.965739938,0.259511797,0.2,0,23.4,0,"Kestrel, Nankeen",2.9,0.388739946,4.674897626,2.88867626,0.373846482,5,0,5,2,1,2,0,2,0,6,2,1,0,1,0,4,5,2,0,2,0,1,8,0,0,0,0,0,10,0,0,0,0,0
18/08/2017,110,290,0,-0.961129784,0.276096973,0.2,0,19.75,0,"Kestrel, Nankeen",1.125,0.15080429,4.736499844,2.947596166,0.39653559,2,0,2,0,1,1,0,1,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
19/08/2017,111,291,0,-0.956234827,0.292600336,0.2,0,16.15,1,"Kestrel, Nankeen",1,0.134048257,4.785346465,2.996876578,0.41892509,0,1,1,1,1,0,1,1,1,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
20/08/2017,112,292,0,-0.951056516,0.309016994,0,0,15.55,1,"Kestrel, Nankeen",2,0.268096515,4.818927915,3.034035882,0.439183554,0,2,2,1,1,0,2,2,1,11,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/08/2017,113,293,0,-0.945596387,0.325342085,0,0,15.3,0,"Kestrel, Nankeen",1.2,0.160857909,4.835158816,3.057171237,0.455485816,2,0,2,1,1,1,0,1,0,10,2,0,0,0,0,2,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/08/2017,114,294,0,-0.939856058,0.341570769,0.8,0.8,18.75,0,"Kestrel, Nankeen",2.7,0.361930295,4.832477571,3.065094092,0.466286381,4,0,4,1,1,2,0,2,0,12,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,1
23/08/2017,115,295,0,-0.933837229,0.357698239,0.8,0,20.25,0,"Kestrel, Nankeen",1.2,0.160857909,4.809922369,3.057404703,0.470561518,2,0,2,1,1,1,0,1,0,8,2,0,0,0,0,2,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
24/08/2017,116,296,0,-0.927541684,0.373719715,0.8,0,20,1,"Kestrel, Nankeen",3.7,0.495978552,4.767178384,3.034499127,0.467966004,4,1,5,2,1,2,1,3,1,7,2,1,0,1,0,3,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,3
25/08/2017,117,297,0,-0.920971288,0.38963045,4.2,3.4,17.3,0,"Kestrel, Nankeen",1,0.134048257,4.704592864,2.997510385,0.458870818,1,0,1,0,1,1,0,1,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
26/08/2017,118,298,0,-0.914127988,0.405425728,4.2,0,18.2,6,"Kestrel, Nankeen",11,1.474530831,4.623156984,2.948193152,0.444277675,2,9,11,6,1,2,9,11,6,12,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
27/08/2017,119,299,0,-0.907013813,0.421100871,3.4,0,17.05,0,"Kestrel, Nankeen",0,0,4.524455661,2.888767181,0.425635598,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/08/2017,120,300,0,-0.89963087,0.436651232,3.4,0,15.25,0,"Kestrel, Nankeen",1,0.134048257,4.410588692,2.82173805,0.404605014,1,0,1,0,1,1,0,1,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/08/2017,121,301,0,-0.891981346,0.452072204,3.4,0,15.5,1,"Kestrel, Nankeen",2.125,0.284852547,4.284068516,2.749714392,0.382821044,2,1,3,1,1,1,1,2,1,11,2,0,0,0,0,3,5,0,0,0,0,1,8,1,0,1,0,0,10,0,0,0,0,0
30/08/2017,122,302,0,-0.88406751,0.467359217,0,0,18.55,1,"Kestrel, Nankeen",1.4,0.18766756,4.147701319,2.675238952,0.36169994,1,2,3,2,1,1,0,1,0,8,2,0,0,0,0,2,5,0,2,2,1,1,8,0,0,0,0,0,10,0,0,0,0,0
31/08/2017,123,303,0,-0.875891705,0.482507742,0,0,16.55,0,"Kestrel, Nankeen",0.4,0.053619303,4.004459101,2.600646944,0.342315488,2,0,2,2,1,0,0,0,0,9,2,0,0,0,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
1/09/2017,124,304,0,-0.867456355,0.497513289,0,0,17.9,0,"Kestrel, Nankeen",1,0.134048257,3.857350562,2.527960339,0.325352079,1,0,1,0,1,1,0,1,0,8,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
2/09/2017,125,305,0,-0.858763958,0.512371412,0,0,18.75,0,"Kestrel, Nankeen",0,0,3.709298313,2.458821556,0.311124147,0,0,0,0,1,0,0,0,0,13,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,1
3/09/2017,126,306,0,-0.849817092,0.527077709,0,0,20,0,"Kestrel, Nankeen",0.5,0.067024129,3.563029022,2.394465398,0.299641274,1,0,1,0,1,0,0,0,0,4,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/09/2017,127,307,0,-0.840618406,0.541627821,0,0,21.4,1,"Kestrel, Nankeen",2.6,0.348525469,3.420981726,2.335724471,0.290695375,4,1,5,4,1,1,1,2,1,4,2,0,0,0,0,0,5,3,0,3,0,1,8,0,0,0,0,0,10,0,0,0,0,0
5/09/2017,128,308,0,-0.831170626,0.556017437,0,0,20.45,0,"Kestrel, Nankeen",0,0,3.285237963,2.283060955,0.283949408,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/09/2017,129,309,0,-0.821476553,0.570242293,0,0,17.6,0,"Kestrel, Nankeen",0,0,3.15747556,2.236616612,0.279013432,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
7/09/2017,130,310,0,-0.811539059,0.584298174,0,0,19.6,0,"Kestrel, Nankeen",1.2,0.160857909,3.038946247,2.196272963,0.275500965,2,0,2,1,1,1,0,1,0,4,2,0,0,0,0,2,5,1,0,1,0,0,8,0,0,0,0,1,10,0,0,0,0,0
8/09/2017,131,311,0,-0.801361088,0.598180914,0,0,18.3,1,"Kestrel, Nankeen",2.125,0.284852547,2.930475668,2.161714561,0.273064508,3,1,4,1,1,1,0,1,0,5,2,1,1,2,1,1,5,0,0,0,0,1,8,1,0,1,0,0,10,0,0,0,0,0
9/09/2017,132,312,0,-0.790945657,0.611886401,0,0,18.15,0,"Kestrel, Nankeen",0,0,2.832483132,2.132489719,0.271413076,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
10/09/2017,133,313,0,-0.780295851,0.625410573,0,0,17.75,0,"Kestrel, Nankeen",0.4,0.053619303,2.745017506,2.108064742,0.270316373,2,0,2,2,1,0,0,0,0,8,2,0,0,0,0,3,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,1
11/09/2017,134,314,0,-0.769414827,0.638749422,0,0,19.15,0,"Kestrel, Nankeen",0.5,0.067024129,2.667805132,2.087869331,0.269600502,1,0,1,0,1,0,0,0,0,8,2,1,0,1,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
12/09/2017,135,315,0,-0.758305808,0.651898996,0,0,20.65,0,"Kestrel, Nankeen",1.7,0.227882038,2.600305491,2.07133224,0.269139354,3,0,3,1,1,1,0,1,0,6,2,1,0,1,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/09/2017,136,316,0,-0.746972088,0.664855398,0,0,20.95,0,"Kestrel, Nankeen",0,0,2.541770503,2.057907334,0.268844661,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
14/09/2017,137,317,1,-0.735417023,0.677614789,0,0,20.7,0,"Kestrel, Nankeen",0,0,2.491303783,2.047090982,0.268656545,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/09/2017,138,318,0,-0.723644038,0.690173388,0,0,16.6,0,"Kestrel, Nankeen",0.125,0.016756032,2.447916817,2.038432119,0.268535513,1,0,1,0,1,0,0,0,0,14,2,0,0,0,0,3,5,0,0,0,0,1,8,1,0,1,0,0,10,0,0,0,0,0
16/09/2017,139,319,0,-0.711656622,0.702527474,0,0,18.3,0,"Kestrel, Nankeen",0,0,2.410579706,2.03153651,0.268456153,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,4,5,0,0,0,0,4,8,0,0,0,0,1,10,0,0,0,0,0
17/09/2017,140,320,0,-0.699458327,0.714673386,0,0,18.95,0,"Kestrel, Nankeen",0,0,2.378264928,2.026066702,0.268402471,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
18/09/2017,141,321,0,-0.687052767,0.726607525,0,0,18.8,0,"Kestrel, Nankeen",1.1,0.147453083,2.349983242,2.021739021,0.268364587,2,0,2,0,1,1,0,1,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
19/09/2017,142,322,0,-0.674443619,0.738326354,0,0,20.3,0,"Kestrel, Nankeen",0,0,2.324811517,2.018318751,0.268336496,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/09/2017,143,323,0,-0.661634618,0.749826401,0,0,21.05,0,"Kestrel, Nankeen",0,0,2.301912753,2.015614364,0.268314587,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/09/2017,144,324,0,-0.648629561,0.761104259,0,0,20.4,0,"Kestrel, Nankeen",0,0,2.280548982,2.013471486,0.268296708,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/09/2017,145,325,0,-0.635432301,0.772156584,0,0,23.15,0,"Kestrel, Nankeen",0.125,0.016756032,2.260087931,2.011767022,0.268281572,1,0,1,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
23/09/2017,146,326,0,-0.622046748,0.782980104,3,3,22,0,"Kestrel, Nankeen",0,0,2.240004519,2.010403745,0.268268408,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/09/2017,147,327,0,-0.60847687,0.793571609,3,0,22.35,0,"Kestrel, Nankeen",0,0,2.219878234,2.009305482,0.268256739,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/09/2017,148,328,0,-0.594726687,0.803927962,3,0,24.2,0,"Kestrel, Nankeen",0,0,2.199387431,2.008412978,0.268246267,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/09/2017,149,329,0,-0.580800273,0.814046094,3,0,24.45,0,"Kestrel, Nankeen",0,0,2.178301464,2.007680397,0.26823679,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/09/2017,150,330,0,-0.566701756,0.823923006,3,0,21.6,0,"Kestrel, Nankeen",0,0,2.156471442,2.007072453,0.268228169,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/09/2017,151,331,0,-0.552435313,0.833555772,0,0,24.85,0,"Kestrel, Nankeen",0.2,0.026809651,2.133820266,2.006562074,0.2682203,1,0,1,1,1,0,0,0,0,4,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/09/2017,152,332,0,-0.538005172,0.842941537,0,0,27.55,0,"Kestrel, Nankeen",0,0,2.110332437,2.006128536,0.2682131,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,2
30/09/2017,153,333,0,-0.523415607,0.852077521,0,0,26.3,0,"Kestrel, Nankeen",0,0,2.086044028,2.005755991,0.268206503,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,4
1/10/2017,154,334,0,-0.508670944,0.860961016,0,0,21.8,0,"Kestrel, Nankeen",0,0,2.061033074,2.005432316,0.268200451,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
2/10/2017,155,335,0,-0.49377555,0.869589389,4,4,19,0,"Kestrel, Nankeen",0,0,2.035410567,2.005148222,0.268194893,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/10/2017,156,336,0,-0.47873384,0.877960085,31.8,27.8,21.75,1,"Kestrel, Nankeen",1.425,0.191018767,2.00931216,2.00489657,0.268189788,3,1,4,2,1,0,1,1,1,8,2,0,0,0,0,2,5,1,0,1,0,0,8,1,0,1,0,0,10,1,0,1,0,0
4/10/2017,157,337,0,-0.463550271,0.886070622,39,7.2,23.75,0,"Kestrel, Nankeen",2,0.268096515,1.98289064,2.00467185,0.268185094,2,0,2,0,1,2,0,2,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
5/10/2017,158,338,0,-0.448229342,0.893918597,39,0,24.55,0,"Kestrel, Nankeen",0,0,1.956309195,2.00446978,0.268180778,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
6/10/2017,159,339,0,-0.432775593,0.901501684,39,0,25.1,0,"Kestrel, Nankeen",0,0,1.929735477,2.004287013,0.268176807,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
7/10/2017,160,340,0,-0.417193603,0.908817637,41,6,22.2,0,"Kestrel, Nankeen",1,0.134048257,1.903336446,2.004120906,0.268173154,1,0,1,0,1,1,0,1,0,5,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/10/2017,161,341,0,-0.401487989,0.915864288,13.2,0,23.25,0,"Kestrel, Nankeen",0,0,1.877273969,2.003969355,0.268169793,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,2
9/10/2017,162,342,0,-0.385663406,0.922639549,6,0,24.75,0,"Kestrel, Nankeen",1.5,0.201072386,1.85170116,2.003830665,0.2681667,2,0,2,0,1,1,0,1,0,1,2,1,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,1
10/10/2017,163,343,0,-0.369724543,0.929141411,6,0,27.25,0,"Kestrel, Nankeen",0,0,1.82675941,2.003703455,0.268163855,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
11/10/2017,164,344,0,-0.353676122,0.935367949,6,0,25.55,0,"Kestrel, Nankeen",0,0,1.802576082,2.00358659,0.268161239,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/10/2017,165,345,0,-0.3375229,0.941317318,0,0,23.85,0,"Kestrel, Nankeen",1.2,0.160857909,1.779262839,2.003479122,0.268158834,2,0,2,1,1,1,0,1,0,1,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/10/2017,166,346,0,-0.321269662,0.946987753,0.8,0.8,25.45,0,"Kestrel, Nankeen",0,0,1.756914537,2.003380254,0.268156625,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/10/2017,167,347,0,-0.304921225,0.952377576,0.8,0,24.1,0,"Kestrel, Nankeen",0,0,1.735608661,2.00328931,0.268154598,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/10/2017,168,348,0,-0.288482433,0.957485188,31.8,31,20.3,0,"Kestrel, Nankeen",0,0,1.715405237,2.003205706,0.26815274,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,3
16/10/2017,169,349,0,-0.271958158,0.962309077,42.4,10.6,19.95,0,"Kestrel, Nankeen",0.7,0.09383378,1.696347164,2.00312894,0.26815104,2,0,2,1,1,0,0,0,0,4,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/10/2017,170,350,0,-0.255353295,0.966847814,48.8,6.4,20.85,0,"Kestrel, Nankeen",1,0.134048257,1.678460918,2.003058573,0.268149487,1,0,1,0,1,1,0,1,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/10/2017,171,351,0,-0.238672766,0.971100052,61.2,13.2,21.1,0,"Kestrel, Nankeen",0,0,1.661757547,2.002994222,0.268148073,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/10/2017,172,352,0,-0.221921513,0.975064532,66.4,5.2,20.8,0,"Kestrel, Nankeen",0.2,0.026809651,1.646233921,2.00293555,0.268146788,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
20/10/2017,173,353,0,-0.2051045,0.97874008,35.4,0,22.45,0,"Kestrel, Nankeen",2.2,0.294906166,1.631874153,2.002882259,0.268145626,3,0,3,1,1,2,0,2,0,1,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/10/2017,174,354,0,-0.18822671,0.982125606,28.2,3.4,19.5,0,"Kestrel, Nankeen",0,0,1.618651152,2.002834088,0.268144579,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/10/2017,175,355,0,-0.171293144,0.985220107,33.8,12,13.9,0,"Kestrel, Nankeen",0.5,0.067024129,1.606528236,2.002790805,0.268143642,1,0,1,0,1,0,0,0,0,5,2,1,0,1,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,1
23/10/2017,176,356,0,-0.154308821,0.988022666,27,6.4,22.7,0,"Kestrel, Nankeen",0,0,1.595460772,2.002752209,0.268142809,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/10/2017,177,357,0,-0.137278772,0.990532452,22,0.2,19.9,0,"Kestrel, Nankeen",0,0,1.585397786,2.002718122,0.268142075,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
25/10/2017,178,358,0,-0.120208045,0.992748722,22,0,21.25,0,"Kestrel, Nankeen",0,0,1.576283514,2.002688389,0.268141437,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
26/10/2017,179,359,0,-0.103101697,0.99467082,18.6,0,24.35,0,"Kestrel, Nankeen",0,0,1.568058853,2.002662879,0.268140891,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/10/2017,180,360,0,-0.085964799,0.996298175,6.6,0,24.95,0,"Kestrel, Nankeen",0,0,1.560662704,2.002641477,0.268140433,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/10/2017,181,361,0,-0.068802427,0.997630305,0.2,0,23.35,0,"Kestrel, Nankeen",0,0,1.554033171,2.002624091,0.268140063,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/10/2017,182,362,0,-0.051619667,0.998666816,0,0,26.05,0,"Kestrel, Nankeen",0,0,1.548108614,2.002610646,0.268139776,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/10/2017,183,363,0,-0.034421612,0.999407401,1.6,1.6,26.1,0,"Kestrel, Nankeen",0,0,1.542828554,2.002601083,0.268139573,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
31/10/2017,184,364,0,-0.017213356,0.999851839,1.6,0,25.7,0,"Kestrel, Nankeen",0,0,1.538134424,2.002595362,0.268139451,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
1/11/2017,185,0,0,0,1,1.6,0,16.6,0,"Kestrel, Nankeen",0,0,1.506586222,2.002593457,0.268139411,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
2/11/2017,186,1,0,0.017213356,0.999851839,1.6,0,22.3,0,"Kestrel, Nankeen",0,0,1.507104866,2.002595362,0.268139451,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,1
3/11/2017,187,2,0,0.034421612,0.999407401,1.6,0,23.4,0,"Kestrel, Nankeen",0,0,1.507661286,2.002601083,0.268139573,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
4/11/2017,188,3,0,0.051619667,0.998666816,0,0,24.05,0,"Kestrel, Nankeen",0,0,1.508257979,2.002610646,0.268139776,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
