"Ibis, Straw-Necked",,,,,,,,,,,,,,,,,,,1,1,,,,,0,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,NormalisedProximityCount,ProximityLikelihood,DayofYearSinLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
17/02/2018,293,292,0,-0.951056516,0.309016994,13.2,0.8,29,1,"Ibis, Straw-Necked",2,0.00330033,0.084086714,0.386803399,71,3,74,59,1,2,0,2,0,1,2,10,3,13,1,1,5,58,0,58,0,0,8,0,0,0,0,0,10,1,0,1,0,0
18/02/2018,294,293,0,-0.945596387,0.325342085,13.2,0,29.65,2,"Ibis, Straw-Necked",7,0.011551155,0.088400084,0.382661011,19,12,31,25,1,4,3,7,1,5,2,0,0,0,0,3,5,15,9,24,1,1,8,0,0,0,0,0,10,0,0,0,0,0
19/02/2018,295,294,0,-0.939856058,0.341570769,0.8,0,28.8,1,"Ibis, Straw-Necked",18,0.02970297,0.092870609,0.378331764,18,25,43,25,1,18,0,18,0,0,2,0,0,0,0,0,5,0,25,25,1,1,8,0,0,0,0,0,10,0,0,0,0,0
20/02/2018,296,295,0,-0.933837229,0.357698239,0.8,0,27.9,4,"Ibis, Straw-Necked",57,0.094059406,0.097457871,0.373820788,0,82,82,4,1,0,57,57,4,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,25,25,0,0,10,0,0,0,0,1
21/02/2018,297,296,0,-0.927541684,0.373719715,0.8,0,26.15,5,"Ibis, Straw-Necked",54,0.089108911,0.102134097,0.36913343,22,54,76,5,1,0,54,54,5,8,2,0,0,0,0,2,5,0,0,0,0,0,8,22,0,22,0,1,10,0,0,0,0,4
22/02/2018,298,297,0,-0.920971288,0.38963045,1.4,1.4,24.75,0,"Ibis, Straw-Necked",2,0.00330033,0.106878079,0.364275245,3,0,3,0,1,2,0,2,0,9,2,0,0,0,0,3,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
23/02/2018,299,298,0,-0.914127988,0.405425728,45,43.6,24.5,1,"Ibis, Straw-Necked",5,0.008250825,0.111671858,0.359251992,43,5,48,38,1,0,5,5,1,4,2,0,0,0,0,1,5,37,0,37,0,1,8,0,0,0,0,0,10,6,0,6,0,1
24/02/2018,300,299,0,-0.907013813,0.421100871,156.2,111.2,26.85,0,"Ibis, Straw-Necked",0,0,0.116498916,0.354069623,2,0,2,0,1,0,0,0,0,35,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,2,0,2,0,1
25/02/2018,301,300,0,-0.89963087,0.436651232,165.4,9.2,28.75,1,"Ibis, Straw-Necked",12,0.01980198,0.121343222,0.348734281,0,12,12,1,1,0,12,12,1,12,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
26/02/2018,302,301,0,-0.891981346,0.452072204,166,0.6,30.45,1,"Ibis, Straw-Necked",1,0.001650165,0.126188732,0.343252289,18,1,19,10,1,0,1,1,1,2,2,0,0,0,0,0,5,9,0,9,0,0,8,0,0,0,0,0,10,9,0,9,0,1
27/02/2018,303,302,0,-0.88406751,0.467359217,170.8,6.2,25.55,0,"Ibis, Straw-Necked",0,0,0.131019155,0.337630145,44,0,44,13,1,0,0,0,0,2,2,11,0,11,0,4,5,13,0,13,0,0,8,0,0,0,0,0,10,20,0,20,0,0
28/02/2018,304,303,0,-0.875891705,0.482507742,127.2,0,26.8,0,"Ibis, Straw-Necked",0,0,0.135817866,0.331874512,10,0,10,0,1,0,0,0,0,4,2,10,0,10,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
01/03/2018,305,304,0,-0.867456355,0.497513289,16,0,29.8,1,"Ibis, Straw-Necked",35,0.057755776,0.140567896,0.325992211,14,35,49,9,1,0,35,35,1,2,2,6,0,6,0,0,5,8,0,8,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/03/2018,306,305,0,-0.858763958,0.512371412,6.8,0,27.4,1,"Ibis, Straw-Necked",0,0,0.145251978,0.319990214,20,7,27,21,1,0,0,0,0,1,2,0,7,7,1,1,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/03/2018,307,306,0,-0.849817092,0.527077709,7.4,1.2,28.25,1,"Ibis, Straw-Necked",0,0,0.149852614,0.313875636,13,14,27,2,1,0,0,0,0,2,2,12,14,26,1,1,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
04/03/2018,308,307,0,-0.840618406,0.541627821,1.2,0,31.65,0,"Ibis, Straw-Necked",0,0,0.154352167,0.307655722,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,3,8,0,0,0,0,0,10,0,0,0,0,0
05/03/2018,309,308,0,-0.831170626,0.556017437,3,1.8,26.3,0,"Ibis, Straw-Necked",0,0,0.158732961,0.301337844,7,0,7,0,1,0,0,0,0,2,2,7,0,7,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/03/2018,310,309,0,-0.821476553,0.570242293,41.2,38.2,21.85,1,"Ibis, Straw-Necked",70,0.115511551,0.162977389,0.294929491,32,46,78,9,1,24,46,70,1,5,2,0,0,0,0,0,5,8,0,8,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/03/2018,311,310,0,-0.811539059,0.584298174,55.6,14.4,23.85,0,"Ibis, Straw-Necked",0,0,0.16706803,0.288438258,12,0,12,12,1,0,0,0,0,1,2,0,0,0,0,0,5,12,0,12,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/03/2018,312,311,0,-0.801361088,0.598180914,57.6,3.2,24.55,0,"Ibis, Straw-Necked",0,0,0.170987756,0.281871837,30,0,30,30,1,0,0,0,0,2,2,0,0,0,0,2,5,30,0,30,0,0,8,0,0,0,0,0,10,0,0,0,0,2
09/03/2018,313,312,0,-0.790945657,0.611886401,60.6,3,25.6,0,"Ibis, Straw-Necked",0,0,0.174719861,0.275238013,61,0,61,53,1,0,0,0,0,6,2,0,0,0,0,1,5,53,0,53,0,2,8,0,0,0,0,0,10,8,0,8,0,3
10/03/2018,314,313,0,-0.780295851,0.625410573,59.8,1,25.4,0,"Ibis, Straw-Necked",0,0,0.178248168,0.268544646,12,0,12,10,1,0,0,0,0,4,2,2,0,2,0,0,5,10,0,10,0,0,8,0,0,0,0,1,10,0,0,0,0,0
11/03/2018,315,314,0,-0.769414827,0.638749422,26.6,5,22.85,0,"Ibis, Straw-Necked",5,0.008250825,0.181557153,0.26179967,30,0,30,15,1,5,0,5,0,1,2,0,0,0,0,0,5,15,0,15,0,1,8,0,0,0,0,0,10,10,0,10,0,0
12/03/2018,316,315,0,-0.758305808,0.651898996,17.2,5,25,0,"Ibis, Straw-Necked",5,0.008250825,0.184632051,0.25501108,55,0,55,0,1,5,0,5,0,10,2,0,0,0,0,4,5,0,0,0,0,1,8,50,0,50,0,0,10,0,0,0,0,4
13/03/2018,317,316,0,-0.746972088,0.664855398,14,0,25.75,2,"Ibis, Straw-Necked",53,0.087458746,0.187458972,0.24818692,0,53,53,2,1,0,53,53,2,10,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
14/03/2018,318,317,0,-0.735417023,0.677614789,17.6,6.6,26.6,0,"Ibis, Straw-Necked",0,0,0.190024998,0.241335279,47,0,47,3,1,0,0,0,0,4,2,0,0,0,0,3,5,3,0,3,0,0,8,23,0,23,0,0,10,21,0,21,0,0
15/03/2018,319,318,0,-0.723644038,0.690173388,17,0.4,26.35,0,"Ibis, Straw-Necked",10,0.01650165,0.192318288,0.234464278,42,0,42,3,1,10,0,10,0,2,2,14,0,14,0,0,5,3,0,3,0,0,8,0,0,0,0,0,10,15,0,15,0,0
16/03/2018,320,319,0,-0.711656622,0.702527474,12,0,26.85,0,"Ibis, Straw-Necked",0,0,0.194328164,0.227582059,53,0,53,7,1,0,0,0,0,2,2,30,0,30,0,1,5,7,0,7,0,0,8,0,0,0,0,0,10,16,0,16,0,2
17/03/2018,321,320,0,-0.699458327,0.714673386,7,0,27.9,0,"Ibis, Straw-Necked",0,0,0.196045196,0.220696781,34,0,34,5,1,0,0,0,0,3,2,14,0,14,0,1,5,5,0,5,0,1,8,0,0,0,0,0,10,15,0,15,0,1
18/03/2018,322,321,0,-0.687052767,0.726607525,7,0,27.65,0,"Ibis, Straw-Necked",0,0,0.197461275,0.213816602,13,0,13,0,1,0,0,0,0,2,2,12,0,12,0,0,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,1
19/03/2018,323,322,0,-0.674443619,0.738326354,0.4,0,28.65,0,"Ibis, Straw-Necked",0,0,0.198569675,0.206949678,55,0,55,8,1,0,0,0,0,0,2,12,0,12,0,0,5,8,0,8,0,0,8,25,0,25,0,0,10,10,0,10,0,0
20/03/2018,324,323,0,-0.661634618,0.749826401,0,0,27.3,0,"Ibis, Straw-Necked",0,0,0.19936511,0.200104147,12,0,12,12,1,0,0,0,0,1,2,0,0,0,0,0,5,12,0,12,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/03/2018,325,324,0,-0.648629561,0.761104259,12.4,12.4,25.2,0,"Ibis, Straw-Necked",0,0,0.199843772,0.193288123,13,0,13,10,1,0,0,0,0,1,2,0,0,0,0,1,5,10,0,10,0,0,8,0,0,0,0,0,10,3,0,3,0,0
22/03/2018,326,325,0,-0.635432301,0.772156584,46.4,34,25.55,0,"Ibis, Straw-Necked",0,0,0.200003362,0.186509684,30,0,30,0,1,0,0,0,0,5,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,30,0,30,0,0
23/03/2018,327,326,0,-0.622046748,0.782980104,54.2,7.8,26.1,1,"Ibis, Straw-Necked",1,0.001650165,0.199843112,0.179776863,35,1,36,16,1,0,1,1,1,1,2,0,0,0,0,3,5,15,0,15,0,0,8,0,0,0,0,0,10,20,0,20,0,1
24/03/2018,328,327,0,-0.60847687,0.793571609,56,1.8,26.45,1,"Ibis, Straw-Necked",100,0.165016502,0.199363785,0.173097641,80,100,180,50,1,0,100,100,1,2,2,0,0,0,0,1,5,49,0,49,0,2,8,0,0,0,0,0,10,31,0,31,0,0
25/03/2018,329,328,0,-0.594726687,0.803927962,56.4,0.4,25.6,0,"Ibis, Straw-Necked",0,0,0.198567673,0.166479933,40,0,40,0,1,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,40,0,40,0,4
26/03/2018,330,329,0,-0.580800273,0.814046094,44.4,0.4,26.85,1,"Ibis, Straw-Necked",35,0.057755776,0.197458579,0.159931583,95,35,130,71,1,0,35,35,1,9,2,0,0,0,0,4,5,70,0,70,0,0,8,0,0,0,0,0,10,25,0,25,0,2
27/03/2018,331,330,0,-0.566701756,0.823923006,41.8,31.4,27,0,"Ibis, Straw-Necked",8,0.01320132,0.196041784,0.153460352,41,0,41,30,1,8,0,8,0,1,2,0,0,0,0,1,5,30,0,30,0,1,8,0,0,0,0,0,10,3,0,3,0,0
28/03/2018,332,331,0,-0.552435313,0.833555772,65.4,31.4,28.15,0,"Ibis, Straw-Necked",0,0,0.194324008,0.14707391,34,0,34,23,1,0,0,0,0,4,2,3,0,3,0,1,5,23,0,23,0,0,8,0,0,0,0,0,10,8,0,8,0,0
29/03/2018,333,332,0,-0.538005172,0.842941537,66.8,3.2,25.9,0,"Ibis, Straw-Necked",0,0,0.192313352,0.140779826,30,0,30,20,1,0,0,0,0,0,2,0,0,0,0,0,5,20,0,20,0,0,8,0,0,0,0,0,10,10,0,10,0,0
30/03/2018,334,333,0,-0.523415607,0.852077521,67.4,1,26.7,0,"Ibis, Straw-Necked",0,0,0.190019242,0.134585559,8,0,8,8,1,0,0,0,0,0,2,0,0,0,0,2,5,8,0,8,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/03/2018,335,334,0,-0.508670944,0.860961016,67,0,26.9,0,"Ibis, Straw-Necked",0,0,0.187452349,0.128498452,20,0,20,12,1,0,0,0,0,1,2,0,0,0,0,0,5,12,0,12,0,0,8,0,0,0,0,0,10,8,0,8,0,0
01/04/2018,336,335,0,-0.49377555,0.869589389,35.6,0,26.3,1,"Ibis, Straw-Necked",8,0.01320132,0.184624506,0.122525718,24,1,25,13,1,8,0,8,0,1,2,0,1,1,1,3,5,12,0,12,0,1,8,0,0,0,0,0,10,4,0,4,0,0
02/04/2018,337,336,0,-0.47873384,0.877960085,6.8,2.6,27.15,0,"Ibis, Straw-Necked",0,0,0.181548624,0.116674436,0,0,0,0,1,0,0,0,0,12,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
03/04/2018,338,337,0,-0.463550271,0.886070622,5.8,2.2,25.6,1,"Ibis, Straw-Necked",3,0.004950495,0.178238586,0.110951541,34,1,35,19,1,2,1,3,1,2,2,4,0,4,0,0,5,18,0,18,0,0,8,0,0,0,0,0,10,10,0,10,0,1
04/04/2018,339,338,0,-0.448229342,0.893918597,7.6,2.8,23.4,1,"Ibis, Straw-Necked",11,0.018151815,0.174709146,0.105363817,37,6,43,28,1,5,6,11,1,5,2,3,0,3,0,1,5,27,0,27,0,0,8,0,0,0,0,0,10,2,0,2,0,0
05/04/2018,340,339,0,-0.432775593,0.901501684,14,6.4,25,0,"Ibis, Straw-Necked",0,0,0.170975823,0.099917885,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/04/2018,341,340,0,-0.417193603,0.908817637,16,2,25.6,1,"Ibis, Straw-Necked",5,0.008250825,0.167054781,0.094620201,17,5,22,9,1,0,5,5,1,3,2,6,0,6,0,1,5,8,0,8,0,0,8,0,0,0,0,0,10,3,0,3,0,0
07/04/2018,342,341,0,-0.401487989,0.915864288,14.8,1.4,26.15,0,"Ibis, Straw-Necked",12,0.01980198,0.162962718,0.089477042,28,0,28,0,1,12,0,12,0,1,2,16,0,16,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/04/2018,343,342,0,-0.385663406,0.922639549,12.8,0.2,24.45,1,"Ibis, Straw-Necked",1,0.001650165,0.158716747,0.084494505,12,4,16,2,1,1,0,1,0,9,2,10,4,14,1,5,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
09/04/2018,344,343,0,-0.369724543,0.929141411,10,0,25.75,0,"Ibis, Straw-Necked",0,0,0.154334275,0.079678495,1,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
10/04/2018,345,344,0,-0.353676122,0.935367949,3.6,0,25.35,1,"Ibis, Straw-Necked",48,0.079207921,0.149832891,0.07503472,48,47,95,1,1,1,47,48,1,7,2,47,0,47,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/04/2018,346,345,0,-0.3375229,0.941317318,2.4,0.8,25.05,0,"Ibis, Straw-Necked",2,0.00330033,0.145230245,0.070568683,13,0,13,5,1,2,0,2,0,9,2,6,0,6,0,2,5,5,0,5,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/04/2018,347,346,0,-0.321269662,0.946987753,1,0,23.9,1,"Ibis, Straw-Necked",2,0.00330033,0.140543938,0.066285678,1,1,2,1,1,1,1,2,1,5,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
13/04/2018,348,347,0,-0.304921225,0.952377576,1,0.2,25.85,0,"Ibis, Straw-Necked",1,0.001650165,0.135791411,0.062190781,1,0,1,0,1,1,0,1,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/04/2018,349,348,0,-0.288482433,0.957485188,1,0,25.3,0,"Ibis, Straw-Necked",0,0,0.130989844,0.058288846,8,0,8,6,1,0,0,0,0,1,2,0,0,0,0,0,5,6,0,6,0,0,8,0,0,0,0,0,10,2,0,2,0,0
15/04/2018,350,349,0,-0.271958158,0.962309077,1.2,0.2,27.4,0,"Ibis, Straw-Necked",0,0,0.126156049,0.054584496,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/04/2018,351,350,0,-0.255353295,0.966847814,0.4,0,28.1,0,"Ibis, Straw-Necked",0,0,0.121306388,0.051082122,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/04/2018,352,351,0,-0.238672766,0.971100052,0.4,0,26.15,0,"Ibis, Straw-Necked",2,0.00330033,0.116456678,0.047785876,2,0,2,0,1,2,0,2,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/04/2018,353,352,0,-0.221921513,0.975064532,4,3.8,22.5,3,"Ibis, Straw-Necked",9,0.014851485,0.111622117,0.044699663,5,21,26,5,1,3,6,9,2,7,2,0,15,15,1,1,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/04/2018,354,353,0,-0.2051045,0.97874008,14.4,10.4,24.8,0,"Ibis, Straw-Necked",0,0,0.106817214,0.041827142,1,0,1,1,1,0,0,0,0,4,2,0,0,0,0,1,5,1,0,1,0,1,8,0,0,0,0,0,10,0,0,0,0,0
20/04/2018,355,354,0,-0.18822671,0.982125606,14.2,0,23.05,0,"Ibis, Straw-Necked",0,0,0.102055725,0.039171718,20,0,20,20,1,0,0,0,0,3,2,0,0,0,0,3,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/04/2018,356,355,0,-0.171293144,0.985220107,17.4,3.2,23.15,0,"Ibis, Straw-Necked",0,0,0.0973506,0.036736536,40,0,40,40,1,0,0,0,0,0,2,0,0,0,0,0,5,40,0,40,0,0,8,0,0,0,0,0,10,0,0,0,0,1
22/04/2018,357,356,0,-0.154308821,0.988022666,18.2,0.8,24.05,0,"Ibis, Straw-Necked",0,0,0.092713936,0.034524485,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
23/04/2018,358,357,0,-0.137278772,0.990532452,14.4,0,22.55,0,"Ibis, Straw-Necked",2,0.00330033,0.088156947,0.032538185,2,0,2,0,1,2,0,2,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/04/2018,359,358,0,-0.120208045,0.992748722,4,0,23.8,1,"Ibis, Straw-Necked",20,0.0330033,0.083689928,0.03077999,40,20,60,41,1,0,20,20,1,2,2,0,0,0,0,0,5,40,0,40,0,1,8,0,0,0,0,0,10,0,0,0,0,0
25/04/2018,360,359,0,-0.103101697,0.99467082,4,0,25,1,"Ibis, Straw-Necked",0,0,0.079322242,0.029251984,9,1,10,10,1,0,0,0,0,7,2,0,0,0,0,0,5,9,1,10,1,5,8,0,0,0,0,0,10,0,0,0,0,0
26/04/2018,361,360,0,-0.085964799,0.996298175,0.8,0,24.85,0,"Ibis, Straw-Necked",0,0,0.075062305,0.027955979,7,0,7,2,1,0,0,0,0,1,2,5,0,5,0,2,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/04/2018,362,361,0,-0.068802427,0.997630305,0,0,24.6,2,"Ibis, Straw-Necked",0,0,0.070917586,0.02689351,19,50,69,36,1,0,0,0,0,2,2,9,25,34,1,2,5,10,25,35,1,1,8,0,0,0,0,0,10,0,0,0,0,0
28/04/2018,363,362,0,-0.051619667,0.998666816,0,0,22.4,3,"Ibis, Straw-Necked",32,0.052805281,0.066894609,0.026065836,102,15,117,88,1,17,15,32,3,3,2,0,0,0,0,1,5,85,0,85,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/04/2018,364,363,0,-0.034421612,0.999407401,0,0,22.1,9,"Ibis, Straw-Necked",260,0.429042904,0.062998967,0.025473939,48,234,282,30,1,27,233,260,8,14,2,0,1,1,1,2,5,21,0,21,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/04/2018,365,364,0,-0.017213356,0.999851839,0,0,21.1,1,"Ibis, Straw-Necked",1,0.001650165,0.059235338,0.02511852,5,1,6,5,1,0,1,1,1,5,2,0,0,0,0,2,5,4,0,4,0,0,8,0,0,0,0,0,10,1,0,1,0,0
01/05/2018,366,0,0,0,1,0,0,22.5,1,"Ibis, Straw-Necked",50,0.082508251,0.152920515,0.021089728,20,30,50,1,1,20,30,50,1,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,2
02/05/2018,367,1,0,0.017213356,0.999851839,0.4,0.4,22.75,4,"Ibis, Straw-Necked",180,0.297029703,0.157861533,0.023463444,60,155,215,4,1,60,120,180,3,3,2,0,35,35,1,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/05/2018,368,2,0,0.034421612,0.999407401,0.4,0,22.95,7,"Ibis, Straw-Necked",275,0.45379538,0.162897029,0.02605523,81,197,278,7,1,80,195,275,6,10,2,1,2,3,1,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/05/2018,369,3,0,0.051619667,0.998666816,0.4,0,24.2,3,"Ibis, Straw-Necked",13,0.021452145,0.168025924,0.028878061,0,43,43,32,1,0,13,13,2,3,2,0,0,0,0,0,5,0,30,30,1,1,8,0,0,0,0,0,10,0,0,0,0,0
05/05/2018,370,4,0,0.068802427,0.997630305,0.4,0,24.35,0,"Ibis, Straw-Necked",1,0.001650165,0.173246992,0.031944762,13,0,13,12,1,1,0,1,0,3,2,0,0,0,0,0,5,12,0,12,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/05/2018,371,5,0,0.085964799,0.996298175,0.4,0,22.45,0,"Ibis, Straw-Necked",17,0.028052805,0.178558857,0.035267876,17,0,17,0,1,17,0,17,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/05/2018,372,6,0,0.103101697,0.99467082,0,0,21.6,3,"Ibis, Straw-Necked",53,0.087458746,0.183959988,0.03885952,60,60,120,67,1,3,50,53,2,5,2,2,0,2,0,1,5,55,10,65,1,2,8,0,0,0,0,0,10,0,0,0,0,0
08/05/2018,373,7,0,0.120208045,0.992748722,17.2,17.2,20.25,4,"Ibis, Straw-Necked",158,0.260726073,0.189448701,0.042731238,41,133,174,13,1,25,133,158,4,13,2,0,0,0,0,5,5,9,0,9,0,0,8,0,0,0,0,0,10,7,0,7,0,0
09/05/2018,374,8,0,0.137278772,0.990532452,23.2,6,23.9,0,"Ibis, Straw-Necked",57,0.094059406,0.195023152,0.046893842,80,0,80,4,1,57,0,57,0,0,2,19,0,19,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/05/2018,375,9,0,0.154308821,0.988022666,23.2,0,23.55,2,"Ibis, Straw-Necked",60,0.099009901,0.20068134,0.051357254,30,35,65,2,1,25,35,60,2,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,0,0
11/05/2018,376,10,0,0.171293144,0.985220107,23.2,0,20.7,0,"Ibis, Straw-Necked",30,0.04950495,0.206421104,0.056130344,30,0,30,0,1,30,0,30,0,2,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,3
12/05/2018,377,11,0,0.18822671,0.982125606,23.2,0,19.3,1,"Ibis, Straw-Necked",70,0.115511551,0.212240121,0.061220769,55,40,95,1,1,30,40,70,1,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,25,0,25,0,0
13/05/2018,378,12,0,0.2051045,0.97874008,6,0,21.15,4,"Ibis, Straw-Necked",94,0.155115512,0.218135903,0.066634814,90,104,194,4,1,25,69,94,3,8,2,0,0,0,0,1,5,0,0,0,0,0,8,0,35,35,1,1,10,65,0,65,0,0
14/05/2018,379,13,0,0.221921513,0.975064532,0,0,21,5,"Ibis, Straw-Necked",150,0.247524752,0.224105804,0.072377244,52,134,186,41,1,16,134,150,5,8,2,0,0,0,0,0,5,36,0,36,0,1,8,0,0,0,0,0,10,0,0,0,0,0
